churn,state,account length,area code,phone number,account (days),Age,Gender,Occupation,Joining date,Subsciption renewal date
FALSE,NY,91,415,377-9829,637,29,Male,Sr Managers,19/09/2016,19/09/2018
TRUE,MI,178,408,348-4660,1246,36,Female,Retire,19/01/2015,18/01/2017
FALSE,MA,123,415,410-5199,861,65,Female,Retire,8/2/2016,7/2/2018
TRUE,UT,170,415,397-6542,1190,64,Male,Retire,16/03/2015,15/03/2017
FALSE,HI,135,415,333-4492,945,21,Female,student,16/11/2015,15/11/2017
FALSE,PA,85,408,405-9573,595,56,Female,Senior Professional,31/10/2016,31/10/2018
FALSE,OR,134,415,359-7255,938,32,Female,Sr Managers,23/11/2015,22/11/2017
FALSE,TN,148,415,419-5501,1036,74,Female,Retire,17/08/2015,16/08/2017
TRUE,CT,93,415,404-4809,651,21,Female,student,5/9/2016,5/9/2018
FALSE,AZ,138,415,344-6334,966,71,Male,Retire,26/10/2015,25/10/2017
FALSE,OR,159,510,400-1899,1113,58,Male,Senior Professional,1/6/2015,31/05/2017
FALSE,DE,103,415,346-5053,721,25,Male,Senior Professional,27/06/2016,27/06/2018
FALSE,MA,150,408,398-2148,1050,23,Female,Middle Management,3/8/2015,2/8/2017
FALSE,CT,37,408,347-7675,259,47,Female,Middle Management,2/10/2017,2/10/2019
FALSE,AR,33,415,411-8956,231,56,Male,Senior Professional,30/10/2017,30/10/2019
FALSE,SD,55,415,390-3761,385,33,Male,student,29/05/2017,29/05/2019
FALSE,CT,134,408,377-3876,938,30,Male,Sr Managers,23/11/2015,22/11/2017
FALSE,CT,107,408,345-2476,749,44,Male,Sr Managers,30/05/2016,30/05/2018
FALSE,MA,80,408,337-7879,560,40,Female,Sr Managers,5/12/2016,5/12/2018
TRUE,MS,78,408,361-7283,546,74,Female,Retire,19/12/2016,19/12/2018
TRUE,MT,85,408,372-4868,595,55,Male,Senior Professional,31/10/2016,31/10/2018
FALSE,AK,61,415,346-8863,427,45,Female,Middle Management,17/04/2017,17/04/2019
FALSE,DE,97,415,390-5267,679,55,Male,Senior Professional,8/8/2016,8/8/2018
FALSE,OH,136,408,392-1547,952,57,Male,Senior Professional,9/11/2015,8/11/2017
FALSE,MN,135,408,340-8177,945,18,Male,student,16/11/2015,15/11/2017
FALSE,CA,87,415,383-4802,609,42,Female,Sr Managers,17/10/2016,17/10/2018
FALSE,OH,165,510,378-8567,1155,44,Male,Sr Managers,20/04/2015,19/04/2017
TRUE,NV,148,415,406-7844,1036,72,Male,Retire,17/08/2015,16/08/2017
FALSE,SC,99,415,402-9173,693,18,Female,student,25/07/2016,25/07/2018
FALSE,WV,123,415,352-3440,861,69,Female,Retire,8/2/2016,7/2/2018
FALSE,NM,127,415,363-1413,889,53,Male,Senior Professional,11/1/2016,10/1/2018
FALSE,WY,151,415,394-8861,1057,22,Female,student,27/07/2015,26/07/2017
FALSE,CA,185,408,358-4036,1295,59,Female,Senior Professional,1/12/2014,30/11/2016
FALSE,KS,65,415,392-4680,455,54,Male,Senior Professional,20/03/2017,20/03/2019
FALSE,WY,58,510,354-2762,406,59,Male,Senior Professional,8/5/2017,8/5/2019
FALSE,OK,104,415,371-5811,728,41,Female,Sr Managers,20/06/2016,20/06/2018
FALSE,UT,44,415,387-2014,308,70,Male,Retire,14/08/2017,14/08/2019
FALSE,MA,58,408,411-6598,406,42,Female,Sr Managers,8/5/2017,8/5/2019
FALSE,UT,108,415,355-9356,756,57,Male,Senior Professional,23/05/2016,23/05/2018
FALSE,MN,132,510,406-4720,924,60,Male,Retire,7/12/2015,6/12/2017
FALSE,NE,80,415,356-7239,560,56,Male,Senior Professional,5/12/2016,5/12/2018
FALSE,OH,162,415,328-8747,1134,71,Male,Retire,11/5/2015,10/5/2017
FALSE,KY,110,510,388-9464,770,34,Female,Sr Managers,9/5/2016,9/5/2018
TRUE,WA,96,415,406-2866,672,45,Female,Middle Management,15/08/2016,15/08/2018
TRUE,NY,168,408,333-5729,1176,62,Female,Retire,30/03/2015,29/03/2017
TRUE,IN,72,510,391-1499,504,71,Female,Retire,30/01/2017,30/01/2019
FALSE,CO,125,408,386-8690,875,43,Female,Sr Managers,25/01/2016,24/01/2018
FALSE,DC,170,510,391-2231,1190,45,Female,Middle Management,16/03/2015,15/03/2017
FALSE,AK,71,510,332-2275,497,29,Male,Sr Managers,6/2/2017,6/2/2019
FALSE,SC,124,415,340-4028,868,36,Male,Senior Professional,1/2/2016,31/01/2018
FALSE,KS,68,415,363-3486,476,52,Male,Senior Professional,27/02/2017,27/02/2019
FALSE,UT,97,415,418-3181,679,20,Male,student,8/8/2016,8/8/2018
FALSE,IL,98,510,351-3316,686,69,Female,Retire,1/8/2016,1/8/2018
TRUE,DC,24,408,369-3626,168,40,Female,Sr Managers,1/1/2018,1/1/2020
FALSE,DC,136,510,353-2763,952,20,Female,student,9/11/2015,8/11/2017
TRUE,OK,44,408,358-7165,308,32,Female,Retire,14/08/2017,14/08/2019
FALSE,KY,96,415,353-3223,672,21,Female,student,15/08/2016,15/08/2018
FALSE,NE,31,415,338-9044,217,60,Female,Retire,13/11/2017,13/11/2019
FALSE,AL,72,415,341-7296,504,22,Female,student,30/01/2017,30/01/2019
FALSE,HI,24,415,398-4431,168,40,Male,Sr Managers,1/1/2018,1/1/2020
FALSE,SC,112,415,408-5601,784,64,Male,Retire,25/04/2016,25/04/2018
TRUE,GA,117,415,328-5188,819,26,Female,Retire,21/03/2016,21/03/2018
FALSE,KS,137,415,329-4474,959,50,Male,Middle Management,2/11/2015,1/11/2017
FALSE,PA,136,408,357-4573,952,56,Male,Senior Professional,9/11/2015,8/11/2017
FALSE,UT,95,415,341-7112,665,64,Male,Retire,22/08/2016,22/08/2018
FALSE,OR,82,415,400-3147,574,34,Female,Senior Professional,21/11/2016,21/11/2018
TRUE,ND,145,415,378-1936,1015,73,Male,Retire,7/9/2015,6/9/2017
FALSE,KY,56,415,347-1640,392,21,Female,student,22/05/2017,22/05/2019
FALSE,MN,155,408,374-9531,1085,68,Female,Retire,29/06/2015,28/06/2017
TRUE,OH,133,408,380-4374,931,61,Male,Retire,30/11/2015,29/11/2017
FALSE,TX,53,415,380-9409,371,20,Male,student,12/6/2017,12/6/2019
TRUE,WY,123,415,387-1116,861,19,Male,student,8/2/2016,7/2/2018
FALSE,GA,136,415,400-7509,952,49,Male,Middle Management,9/11/2015,8/11/2017
FALSE,TX,57,415,403-6225,399,34,Male,student,15/05/2017,15/05/2019
FALSE,WV,62,408,382-8274,434,39,Female,Retire,10/4/2017,10/4/2019
FALSE,NM,112,415,354-5764,784,29,Male,student,25/04/2016,25/04/2018
FALSE,MI,55,415,387-6912,385,36,Female,Middle Management,29/05/2017,29/05/2019
TRUE,NC,95,408,384-3413,665,57,Male,Senior Professional,22/08/2016,22/08/2018
FALSE,NY,125,415,367-3950,875,24,Female,Middle Management,25/01/2016,24/01/2018
TRUE,TX,1,415,396-4254,7,40,Male,Sr Managers,11/6/2018,10/6/2020
TRUE,KY,98,415,333-3010,686,75,Female,Retire,1/8/2016,1/8/2018
FALSE,SD,105,415,393-1891,735,51,Male,Middle Management,13/06/2016,13/06/2018
FALSE,ID,113,415,336-9053,791,28,Female,Senior Professional,18/04/2016,18/04/2018
TRUE,OR,99,408,353-3372,693,21,Female,student,25/07/2016,25/07/2018
FALSE,WI,103,415,386-8943,721,40,Male,Sr Managers,27/06/2016,27/06/2018
FALSE,WV,177,408,376-9716,1239,57,Male,Senior Professional,26/01/2015,25/01/2017
FALSE,SC,149,415,370-8676,1043,73,Male,Retire,10/8/2015,9/8/2017
TRUE,CT,160,415,360-2329,1120,31,Female,Retire,25/05/2015,24/05/2017
FALSE,NV,116,408,360-1320,812,52,Male,Senior Professional,28/03/2016,28/03/2018
FALSE,ND,90,415,329-8638,630,63,Male,Retire,26/09/2016,26/09/2018
TRUE,MI,148,415,385-1118,1036,54,Female,Senior Professional,17/08/2015,16/08/2017
TRUE,MT,147,415,408-8269,1029,23,Female,Middle Management,24/08/2015,23/08/2017
FALSE,NE,95,510,391-2334,665,58,Female,Senior Professional,22/08/2016,22/08/2018
FALSE,UT,201,510,373-8900,1407,32,Male,Senior Professional,11/8/2014,10/8/2016
FALSE,WV,80,415,382-3512,560,35,Male,Senior Professional,5/12/2016,5/12/2018
FALSE,AR,122,415,420-4089,854,58,Male,Senior Professional,15/02/2016,14/02/2018
FALSE,MT,132,408,406-8465,924,22,Male,student,7/12/2015,6/12/2017
FALSE,UT,83,510,386-6114,581,54,Female,Senior Professional,14/11/2016,14/11/2018
TRUE,HI,99,408,413-9328,693,29,Male,student,25/07/2016,25/07/2018
TRUE,KS,84,415,335-7144,588,29,Male,Middle Management,7/11/2016,7/11/2018
FALSE,NY,46,415,414-5177,322,74,Female,Retire,31/07/2017,31/07/2019
FALSE,OH,87,510,350-5993,609,33,Male,Middle Management,17/10/2016,17/10/2018
FALSE,HI,150,415,370-1465,1050,44,Female,Sr Managers,3/8/2015,2/8/2017
FALSE,KS,73,408,385-2370,511,33,Female,Middle Management,23/01/2017,23/01/2019
FALSE,IN,7,415,358-9146,49,25,Male,student,30/04/2018,29/04/2020
FALSE,OR,89,415,357-8515,623,46,Female,Middle Management,3/10/2016,3/10/2018
TRUE,NY,131,408,406-8995,917,46,Male,Middle Management,14/12/2015,13/12/2017
FALSE,VA,105,415,344-3145,735,24,Male,Middle Management,13/06/2016,13/06/2018
TRUE,MI,108,408,341-9890,756,53,Male,Senior Professional,23/05/2016,23/05/2018
FALSE,ID,47,415,365-4387,329,49,Female,Middle Management,24/07/2017,24/07/2019
FALSE,MO,101,415,375-3341,707,40,Female,Sr Managers,11/7/2016,11/7/2018
FALSE,AL,182,415,418-3096,1274,38,Male,Sr Managers,22/12/2014,21/12/2016
FALSE,OR,161,408,378-3879,1127,62,Female,Retire,18/05/2015,17/05/2017
TRUE,VT,128,408,344-1362,896,41,Female,Sr Managers,4/1/2016,3/1/2018
FALSE,AZ,69,415,419-3937,483,25,Female,Senior Professional,20/02/2017,20/02/2019
FALSE,VA,113,408,348-4961,791,46,Female,Middle Management,18/04/2016,18/04/2018
FALSE,PA,87,408,329-1410,609,70,Female,Retire,17/10/2016,17/10/2018
FALSE,CO,71,415,332-9896,497,30,Male,Middle Management,6/2/2017,6/2/2019
FALSE,KY,76,415,407-8575,532,63,Male,Retire,2/1/2017,2/1/2019
FALSE,NJ,87,510,387-2799,609,60,Male,Retire,17/10/2016,17/10/2018
FALSE,IL,117,408,373-9108,819,47,Female,Middle Management,21/03/2016,21/03/2018
TRUE,WA,177,415,345-3947,1239,73,Female,Retire,26/01/2015,25/01/2017
FALSE,WV,95,415,356-7511,665,67,Male,Retire,22/08/2016,22/08/2018
FALSE,RI,76,415,343-4516,532,50,Male,Middle Management,2/1/2017,2/1/2019
FALSE,OH,66,415,408-6305,462,56,Male,Senior Professional,13/03/2017,13/03/2019
FALSE,MO,110,415,338-7305,770,72,Female,Retire,9/5/2016,9/5/2018
FALSE,MD,204,510,401-3077,1428,44,Female,Sr Managers,21/07/2014,20/07/2016
FALSE,OH,32,415,401-6977,224,29,Female,Sr Managers,6/11/2017,6/11/2019
FALSE,VA,133,408,385-1464,931,40,Female,Sr Managers,30/11/2015,29/11/2017
FALSE,FL,185,408,417-5034,1295,29,Female,Middle Management,1/12/2014,30/11/2016
FALSE,CO,103,415,420-7066,721,44,Male,Sr Managers,27/06/2016,27/06/2018
FALSE,NY,91,510,394-8256,637,35,Male,Middle Management,19/09/2016,19/09/2018
FALSE,WV,131,415,362-5044,917,28,Female,Sr Managers,14/12/2015,13/12/2017
FALSE,LA,153,510,350-2075,1071,29,Male,Sr Managers,13/07/2015,12/7/2017
FALSE,MA,132,415,343-5372,924,57,Female,Senior Professional,7/12/2015,6/12/2017
FALSE,UT,148,510,377-9520,1036,58,Female,Senior Professional,17/08/2015,16/08/2017
FALSE,AL,141,408,391-6773,987,73,Male,Retire,5/10/2015,4/10/2017
FALSE,ME,105,415,403-4442,735,42,Male,Sr Managers,13/06/2016,13/06/2018
TRUE,TX,169,408,379-5885,1183,44,Female,Sr Managers,23/03/2015,22/03/2017
FALSE,ND,127,415,399-1021,889,26,Female,Sr Managers,11/1/2016,10/1/2018
FALSE,CO,57,415,342-4004,399,71,Female,Retire,15/05/2017,15/05/2019
FALSE,LA,123,415,382-7659,861,29,Male,Senior Professional,8/2/2016,7/2/2018
TRUE,MT,103,510,342-1004,721,75,Male,Retire,27/06/2016,27/06/2018
FALSE,OR,101,415,398-5851,707,59,Male,Senior Professional,11/7/2016,11/7/2018
FALSE,NH,123,415,396-4869,861,19,Female,student,8/2/2016,7/2/2018
FALSE,NE,78,510,422-8333,546,70,Female,Retire,19/12/2016,19/12/2018
FALSE,WV,101,415,367-9127,707,45,Female,Middle Management,11/7/2016,11/7/2018
FALSE,NV,129,415,420-3028,903,74,Male,Retire,28/12/2015,27/12/2017
FALSE,MA,67,415,357-6348,469,23,Male,Senior Professional,6/3/2017,6/3/2019
FALSE,MI,37,415,386-1131,259,30,Male,student,2/10/2017,2/10/2019
FALSE,KY,64,415,349-8391,448,52,Male,Senior Professional,27/03/2017,27/03/2019
FALSE,WV,173,510,421-1484,1211,51,Male,Middle Management,23/02/2015,22/02/2017
FALSE,KY,135,510,414-2663,945,56,Male,Senior Professional,16/11/2015,15/11/2017
FALSE,NJ,75,415,327-6989,525,24,Male,Middle Management,9/1/2017,9/1/2019
TRUE,ME,88,415,405-5513,616,66,Female,Retire,10/10/2016,10/10/2018
FALSE,TX,112,415,345-9168,784,59,Male,Senior Professional,25/04/2016,25/04/2018
FALSE,MN,113,408,417-5146,791,19,Male,student,18/04/2016,18/04/2018
FALSE,VA,121,510,339-2792,847,47,Male,Middle Management,22/02/2016,21/02/2018
FALSE,DC,70,415,345-8397,490,48,Female,Middle Management,13/02/2017,13/02/2019
FALSE,MD,90,415,344-6404,630,65,Female,Retire,26/09/2016,26/09/2018
FALSE,RI,39,408,417-9455,273,24,Female,student,18/09/2017,18/09/2019
FALSE,MA,142,408,343-1009,994,23,Male,student,28/09/2015,27/09/2017
FALSE,MD,176,408,365-3493,1232,41,Male,Sr Managers,2/2/2015,1/2/2017
FALSE,NM,105,408,376-7043,735,43,Male,Sr Managers,13/06/2016,13/06/2018
TRUE,MN,57,415,348-5728,399,36,Female,Sr Managers,15/05/2017,15/05/2019
FALSE,MI,110,510,357-5784,770,43,Female,Sr Managers,9/5/2016,9/5/2018
FALSE,AZ,88,415,417-9844,616,53,Male,Senior Professional,10/10/2016,10/10/2018
FALSE,AL,95,408,333-7225,665,36,Male,Retire,22/08/2016,22/08/2018
FALSE,MI,147,415,382-4943,1029,54,Male,Senior Professional,24/08/2015,23/08/2017
TRUE,SC,101,415,345-4589,707,36,Male,Senior Professional,11/7/2016,11/7/2018
FALSE,MS,115,415,404-6337,805,49,Male,Middle Management,4/4/2016,4/4/2018
FALSE,MS,103,415,412-1470,721,38,Male,Senior Professional,27/06/2016,27/06/2018
FALSE,CA,82,415,394-9220,574,42,Male,Sr Managers,21/11/2016,21/11/2018
FALSE,MD,141,415,364-5362,987,69,Female,Retire,5/10/2015,4/10/2017
FALSE,ND,149,408,372-9852,1043,27,Male,student,10/8/2015,9/8/2017
FALSE,IL,131,510,394-9984,917,55,Female,Senior Professional,14/12/2015,13/12/2017
FALSE,SD,119,510,402-1668,833,61,Female,Retire,7/3/2016,7/3/2018
FALSE,AL,112,510,339-5659,784,73,Female,Retire,25/04/2016,25/04/2018
FALSE,NV,116,510,341-7279,812,43,Male,Sr Managers,28/03/2016,28/03/2018
FALSE,LA,94,415,371-3236,658,74,Female,Retire,29/08/2016,29/08/2018
FALSE,VA,90,408,343-5679,630,25,Male,student,26/09/2016,26/09/2018
FALSE,DE,114,415,347-4626,798,59,Female,Senior Professional,11/4/2016,11/4/2018
FALSE,CT,63,408,344-8498,441,61,Female,Retire,3/4/2017,3/4/2019
TRUE,CO,130,408,349-3005,910,58,Male,Senior Professional,21/12/2015,20/12/2017
FALSE,MA,122,408,371-3498,854,47,Female,Middle Management,15/02/2016,14/02/2018
FALSE,OR,166,510,367-4853,1162,59,Male,Senior Professional,13/04/2015,12/4/2017
FALSE,WA,62,415,422-3454,434,19,Male,student,10/4/2017,10/4/2019
FALSE,SC,78,415,403-8915,546,63,Female,Retire,19/12/2016,19/12/2018
FALSE,IN,148,415,371-2418,1036,50,Male,Middle Management,17/08/2015,16/08/2017
TRUE,MD,154,510,411-2977,1078,35,Male,Retire,6/7/2015,5/7/2017
FALSE,NV,110,408,389-8163,770,29,Male,Senior Professional,9/5/2016,9/5/2018
TRUE,TX,75,415,417-4456,525,40,Female,Sr Managers,9/1/2017,9/1/2019
FALSE,ND,84,408,351-1894,588,65,Female,Retire,7/11/2016,7/11/2018
FALSE,WV,113,510,386-6408,791,51,Male,Middle Management,18/04/2016,18/04/2018
FALSE,CO,181,510,370-9592,1267,24,Female,student,29/12/2014,28/12/2016
FALSE,TX,51,415,397-9251,357,31,Male,Retire,26/06/2017,26/06/2019
FALSE,FL,102,408,395-6913,714,39,Female,Sr Managers,4/7/2016,4/7/2018
FALSE,AL,107,408,332-3804,749,25,Male,student,30/05/2016,30/05/2018
TRUE,WV,88,510,421-1326,616,18,Male,student,10/10/2016,10/10/2018
FALSE,MI,82,415,415-8200,574,64,Male,Retire,21/11/2016,21/11/2018
FALSE,NY,204,415,371-9414,1428,59,Female,Senior Professional,21/07/2014,20/07/2016
FALSE,MS,130,510,347-3895,910,27,Female,Sr Managers,21/12/2015,20/12/2017
FALSE,MO,174,510,342-5854,1218,55,Male,Senior Professional,16/02/2015,15/02/2017
FALSE,AR,129,415,379-7192,903,18,Male,student,28/12/2015,27/12/2017
FALSE,MS,190,415,394-5753,1330,46,Male,Middle Management,27/10/2014,26/10/2016
FALSE,NY,54,510,390-6932,378,51,Male,Middle Management,5/6/2017,5/6/2019
FALSE,SD,78,408,394-3171,546,53,Male,Senior Professional,19/12/2016,19/12/2018
FALSE,AK,100,415,394-5202,700,42,Female,Sr Managers,18/07/2016,18/07/2018
FALSE,WV,70,510,348-3777,490,20,Female,student,13/02/2017,13/02/2019
FALSE,SC,111,510,407-3949,777,36,Female,Middle Management,2/5/2016,2/5/2018
FALSE,VA,117,408,363-4779,819,52,Male,Senior Professional,21/03/2016,21/03/2018
FALSE,MS,68,415,340-2239,476,24,Female,Sr Managers,27/02/2017,27/02/2019
TRUE,SD,27,510,359-3423,189,43,Male,Sr Managers,11/12/2017,11/12/2019
FALSE,MN,91,415,382-9297,637,43,Male,Sr Managers,19/09/2016,19/09/2018
FALSE,AL,181,415,330-9294,1267,62,Male,Retire,29/12/2014,28/12/2016
FALSE,CO,118,415,362-8763,826,22,Male,student,14/03/2016,14/03/2018
FALSE,ME,112,415,403-4816,784,70,Female,Retire,25/04/2016,25/04/2018
FALSE,GA,93,415,371-2155,651,65,Female,Retire,5/9/2016,5/9/2018
FALSE,AZ,102,408,334-1339,714,20,Male,student,4/7/2016,4/7/2018
FALSE,MA,93,415,341-7412,651,63,Male,Retire,5/9/2016,5/9/2018
FALSE,AZ,107,415,375-4770,749,20,Male,student,30/05/2016,30/05/2018
FALSE,IN,100,415,406-7643,700,66,Male,Retire,18/07/2016,18/07/2018
FALSE,DE,115,415,415-8164,805,58,Female,Senior Professional,4/4/2016,4/4/2018
FALSE,WI,63,510,354-3545,441,28,Female,Senior Professional,3/4/2017,3/4/2019
FALSE,ME,57,415,377-3139,399,33,Female,Sr Managers,15/05/2017,15/05/2019
FALSE,DC,119,408,418-7478,833,53,Male,Senior Professional,7/3/2016,7/3/2018
FALSE,GA,73,408,385-6952,511,55,Male,Senior Professional,23/01/2017,23/01/2019
FALSE,HI,98,408,381-8593,686,50,Female,Middle Management,1/8/2016,1/8/2018
FALSE,VA,139,415,365-9371,973,30,Male,Sr Managers,19/10/2015,18/10/2017
FALSE,NY,31,408,401-7335,217,23,Male,Senior Professional,13/11/2017,13/11/2019
FALSE,PA,129,510,364-5126,903,34,Male,Retire,28/12/2015,27/12/2017
TRUE,AR,115,415,385-7157,805,50,Male,Middle Management,4/4/2016,4/4/2018
TRUE,HI,108,415,385-4766,756,75,Male,Retire,23/05/2016,23/05/2018
FALSE,DE,139,408,390-1760,973,66,Male,Retire,19/10/2015,18/10/2017
FALSE,WV,102,408,365-8831,714,63,Female,Retire,4/7/2016,4/7/2018
FALSE,OK,149,408,353-4002,1043,30,Female,Senior Professional,10/8/2015,9/8/2017
FALSE,OR,113,415,367-5923,791,30,Male,Retire,18/04/2016,18/04/2018
FALSE,ND,131,408,393-9548,917,65,Male,Retire,14/12/2015,13/12/2017
FALSE,MO,83,408,362-2356,581,27,Female,Retire,14/11/2016,14/11/2018
FALSE,AR,96,415,365-2341,672,57,Female,Senior Professional,15/08/2016,15/08/2018
FALSE,GA,98,408,388-8797,686,53,Female,Senior Professional,1/8/2016,1/8/2018
FALSE,TN,3,415,400-4713,21,55,Male,Senior Professional,28/05/2018,27/05/2020
FALSE,MA,77,408,420-3042,539,50,Female,Middle Management,26/12/2016,26/12/2018
FALSE,ND,75,408,396-4171,525,56,Female,Senior Professional,9/1/2017,9/1/2019
TRUE,IA,40,510,389-8417,280,51,Female,Middle Management,11/9/2017,11/9/2019
FALSE,NJ,108,415,339-4068,756,43,Female,Sr Managers,23/05/2016,23/05/2018
TRUE,MT,100,415,341-4873,700,28,Male,Middle Management,18/07/2016,18/07/2018
FALSE,AL,16,415,336-2322,112,41,Female,Sr Managers,26/02/2018,26/02/2020
FALSE,NY,115,510,402-1607,805,37,Female,Retire,4/4/2016,4/4/2018
FALSE,PA,108,510,379-3037,756,33,Female,Retire,23/05/2016,23/05/2018
FALSE,VT,107,510,382-1399,749,39,Male,Retire,30/05/2016,30/05/2018
TRUE,NC,161,415,394-5489,1127,20,Female,student,18/05/2015,17/05/2017
FALSE,CT,147,415,387-6065,1029,62,Female,Retire,24/08/2015,23/08/2017
FALSE,MO,107,415,327-6087,749,38,Female,student,30/05/2016,30/05/2018
FALSE,WV,120,510,341-8667,840,62,Male,Retire,29/02/2016,28/02/2018
FALSE,NJ,107,408,338-9612,749,41,Female,Sr Managers,30/05/2016,30/05/2018
FALSE,AK,58,510,364-1134,406,21,Male,student,8/5/2017,8/5/2019
FALSE,LA,91,408,413-4811,637,63,Female,Retire,19/09/2016,19/09/2018
FALSE,AL,13,415,354-4333,91,30,Female,Sr Managers,19/03/2018,18/03/2020
FALSE,IN,104,408,382-2026,728,27,Female,student,20/06/2016,20/06/2018
FALSE,MA,93,415,368-3287,651,51,Male,Middle Management,5/9/2016,5/9/2018
FALSE,DE,95,510,367-8298,665,29,Male,Retire,22/08/2016,22/08/2018
FALSE,SC,104,415,391-1783,728,52,Male,Senior Professional,20/06/2016,20/06/2018
TRUE,NH,35,408,393-8762,245,48,Female,Middle Management,16/10/2017,16/10/2019
FALSE,LA,62,415,385-1423,434,44,Female,Sr Managers,10/4/2017,10/4/2019
FALSE,MS,143,510,406-7670,1001,47,Male,Middle Management,21/09/2015,20/09/2017
FALSE,NM,62,415,339-5423,434,35,Female,Retire,10/4/2017,10/4/2019
TRUE,WA,60,415,366-8939,420,18,Male,student,24/04/2017,24/04/2019
FALSE,SC,41,510,353-2391,287,23,Male,Sr Managers,4/9/2017,4/9/2019
FALSE,MT,34,415,372-4203,238,60,Male,Retire,23/10/2017,23/10/2019
TRUE,ME,56,408,385-5688,392,19,Male,student,22/05/2017,22/05/2019
FALSE,NM,183,415,397-7453,1281,26,Male,Middle Management,15/12/2014,14/12/2016
FALSE,AZ,94,415,366-9015,658,46,Female,Middle Management,29/08/2016,29/08/2018
FALSE,CT,73,415,356-1654,511,36,Female,Senior Professional,23/01/2017,23/01/2019
FALSE,IL,123,408,337-3932,861,48,Female,Middle Management,8/2/2016,7/2/2018
FALSE,IN,64,408,350-1126,448,28,Female,Retire,27/03/2017,27/03/2019
TRUE,AR,127,415,416-3649,889,45,Female,Middle Management,11/1/2016,10/1/2018
FALSE,RI,33,415,349-1726,231,53,Male,Senior Professional,30/10/2017,30/10/2019
FALSE,ND,27,415,405-1589,189,60,Male,Retire,11/12/2017,11/12/2019
FALSE,NH,123,408,366-7560,861,24,Female,student,8/2/2016,7/2/2018
FALSE,NV,148,510,333-9643,1036,51,Female,Middle Management,17/08/2015,16/08/2017
FALSE,UT,81,415,355-6422,567,52,Female,Senior Professional,28/11/2016,28/11/2018
FALSE,NC,122,510,329-5400,854,43,Male,Sr Managers,15/02/2016,14/02/2018
FALSE,MI,52,415,383-6356,364,46,Male,Middle Management,19/06/2017,19/06/2019
FALSE,WI,91,408,377-7276,637,75,Male,Retire,19/09/2016,19/09/2018
TRUE,AR,54,415,337-1586,378,28,Male,Middle Management,5/6/2017,5/6/2019
FALSE,NH,152,510,336-9273,1064,36,Female,Sr Managers,20/07/2015,19/07/2017
TRUE,TX,201,415,415-5476,1407,44,Male,Sr Managers,11/8/2014,10/8/2016
TRUE,ID,78,415,332-2650,546,75,Female,Retire,19/12/2016,19/12/2018
FALSE,CT,67,415,418-8257,469,27,Female,student,6/3/2017,6/3/2019
FALSE,NH,100,408,407-3121,700,70,Male,Retire,18/07/2016,18/07/2018
FALSE,WY,41,510,381-2413,287,28,Male,Middle Management,4/9/2017,4/9/2019
FALSE,OR,133,415,378-1144,931,64,Male,Retire,30/11/2015,29/11/2017
