churn,state,account length,area code,phone number,account (days),Age,Gender,Occupation,Joining date,Subsciption renewal date,international plan,voice mail plan,%call drops,%Packet_drops,number vmail messages,total day minutes,total day calls,total eve minutes,total eve calls,total night minutes,total night calls,total intl minutes,total intl calls,total day charge,total eve charge,total night charge,total intl charge,ARPU,customer service calls,Number of complaint raised,Time for resolution,payment_made_but_order_not_placed_and_amount_is_deducted_from_my_bank_account,Billing_issue,Calls_are_not_going,drop_calls,No_internet_connection,order,payment_refund,recharge_offer_service_fraud,Slow_network_coverage,uninformed___unsubscribed_weekly_amount_deduction,signalstrength_4g,signalstrength_3g,Duration of good signal strength% ,Duration of bad Signal strength %
FALSE,WA,143,510,362-3107,1001,39,Male,student,21/09/2015,20/09/2017,no,no,0.01,0.013,0,133.4,107,223.9,117,180.4,85,10.2,13,22.68,19.03,8.12,2.75,52.58,1,1,3,0,0,0,1,0,0,0,0,0,0,-82,-70,0.923,0.077
FALSE,DC,93,408,345-1994,651,44,Female,Sr Managers,5/9/2016,5/9/2018,no,yes,0.001,0.015,22,306.2,123,189.7,83,240.3,107,11.7,2,52.05,16.12,10.81,3.16,82.14,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-59,0.935,0.065
FALSE,KY,79,415,377-5417,553,23,Female,student,12/12/2016,12/12/2018,no,no,0.011,0,0,236.8,135,186.4,87,126.9,112,10.4,5,40.26,15.84,5.71,2.81,64.62,2,1,22,0,0,0,0,0,1,0,0,0,0,-85,-68,0.982,0.018
TRUE,OH,68,415,369-8574,476,28,Female,Senior Professional,27/02/2017,27/02/2019,yes,yes,0.003,0.017,24,125.7,92,275.9,98,214.5,108,14.2,6,21.37,23.45,9.65,3.83,58.3,3,2,51,0,0,0,0,0,0,1,0,1,0,-109,-99,0.99,0.01
FALSE,TN,93,510,344-6847,651,74,Male,Retire,5/9/2016,5/9/2018,yes,no,0.019,0.016,0,168.4,114,276,127,196.2,48,11.4,3,28.63,23.46,8.83,3.08,64,1,1,4,0,1,0,0,0,0,0,0,0,0,-84,-75,0.935,0.065
FALSE,ID,103,415,391-7528,721,66,Male,Retire,27/06/2016,27/06/2018,no,no,0.005,0.004,0,70.9,134,134.5,112,168.8,164,12,6,12.05,11.43,7.6,3.24,34.32,2,0,0,0,0,0,0,0,0,0,0,0,0,-85,-75,0.946,0.054
FALSE,WV,144,510,393-6053,1008,50,Female,Middle Management,14/09/2015,13/09/2017,no,yes,0.006,0.007,38,105,86,121.8,123,221.5,122,3.7,4,17.85,10.35,9.97,1,39.17,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,-75,0.962,0.038
FALSE,WI,93,415,392-6286,651,41,Female,Sr Managers,5/9/2016,5/9/2018,no,no,0.016,0.004,0,152.1,141,215.5,107,262.4,111,12,7,25.86,18.32,11.81,3.24,59.23,1,1,4,0,0,1,0,0,0,0,0,0,0,-78,-70,0.997,0.003
FALSE,OK,149,510,365-9079,1043,73,Male,Retire,10/8/2015,9/8/2017,yes,no,0.014,0.014,0,180.9,79,194.9,83,197.8,109,8.8,9,30.75,16.57,8.9,2.38,58.6,3,0,0,0,0,0,0,0,0,0,0,0,0,-95,-83,0.972,0.028
FALSE,WV,23,510,399-3089,161,18,Female,student,8/1/2018,8/1/2020,no,yes,0.015,0.013,31,156.6,84,161.5,96,294.6,107,9.4,6,26.62,13.73,13.26,2.54,56.15,1,1,13,0,0,0,0,0,0,0,0,1,0,-87,-39,0.981,0.019
FALSE,SD,221,510,365-2192,1547,28,Female,Middle Management,24/03/2014,23/03/2016,no,yes,0.018,0.005,24,180.5,85,224.1,92,205.7,103,2.4,3,30.69,19.05,9.26,0.65,59.65,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,-39,0.954,0.046
FALSE,KS,164,510,394-3051,1148,33,Female,Sr Managers,27/04/2015,26/04/2017,no,yes,0.01,0.006,30,238.8,100,230,121,206.3,66,13.2,8,40.6,19.55,9.28,3.56,72.99,1,1,11,0,0,0,0,0,0,1,0,0,0,-87,-39,0.941,0.059
FALSE,NC,104,415,357-2429,728,65,Male,Retire,20/06/2016,20/06/2018,no,yes,0.014,0.016,18,182.1,66,213.6,65,193,108,13.4,9,30.96,18.16,8.69,3.62,61.43,2,1,11,0,0,0,0,1,0,0,0,0,0,-82,-39,0.95,0.05
FALSE,NY,150,415,421-6268,1050,35,Female,Middle Management,3/8/2015,2/8/2017,no,yes,0.001,0.015,35,139.6,72,332.8,170,213.8,105,8.8,2,23.73,28.29,9.62,2.38,64.02,2,0,0,0,0,0,0,0,0,0,0,0,0,-82,-39,0.959,0.041
FALSE,WI,184,408,401-5915,1288,54,Male,Senior Professional,8/12/2014,7/12/2016,no,yes,0.011,0.007,12,200.3,76,253.6,105,149.3,93,10.2,5,34.05,21.56,6.72,2.75,65.08,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,-61,0.991,0.009
FALSE,SC,88,408,348-6057,616,56,Female,Senior Professional,10/10/2016,10/10/2018,no,no,0.003,0.016,0,153.5,94,251.7,118,182.2,99,8.5,6,26.1,21.39,8.2,2.3,57.99,1,1,17,0,0,0,0,0,0,0,0,0,1,-69,-55,0.944,0.056
FALSE,UT,61,415,349-3843,427,65,Female,Retire,17/04/2017,17/04/2019,yes,yes,0.016,0.014,29,128.2,119,171.7,83,250.9,114,11.7,6,21.79,14.59,11.29,3.16,50.83,3,1,14,0,0,0,0,1,0,0,0,0,0,-89,-68,0.988,0.012
FALSE,NC,110,408,396-5561,770,67,Male,Retire,9/5/2016,9/5/2018,no,no,0.001,0.009,0,159.5,145,202.3,101,256,96,16.7,2,27.12,17.2,11.52,4.51,60.35,2,1,29,0,0,0,0,0,0,1,0,0,0,-82,-67,0.988,0.012
TRUE,IN,115,415,370-9622,805,51,Male,Middle Management,4/4/2016,4/4/2018,no,no,0.021,0.018,0,226.4,101,276.8,60,213.4,82,12.3,4,38.49,23.53,9.6,3.32,74.94,3,0,0,0,0,0,0,0,0,0,0,0,0,-111,-99,0.888,0.112
FALSE,AR,33,408,371-9602,231,46,Male,Middle Management,30/10/2017,30/10/2019,no,no,0.018,0.01,0,251.9,81,194.6,96,211.2,87,8.4,3,42.82,16.54,9.5,2.27,71.13,2,0,0,0,0,0,0,0,0,0,0,0,0,-89,-72,0.993,0.007
TRUE,ME,100,510,351-2815,700,72,Female,Retire,18/07/2016,18/07/2018,no,no,0.02,0.029,0,264.5,117,194,111,262.7,111,7.5,4,44.97,16.49,11.82,2.03,75.31,2,0,0,0,0,0,0,0,0,0,0,0,0,-110,-104,0.989,0.011
FALSE,NY,209,415,369-8703,1463,59,Female,Senior Professional,16/06/2014,15/06/2016,no,no,0.013,0.008,0,153.7,105,188.6,87,200.8,95,10.7,2,26.13,16.03,9.04,2.89,54.09,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-80,0.949,0.051
FALSE,OR,27,510,355-2840,189,63,Male,Retire,11/12/2017,11/12/2019,no,no,0.012,0.007,0,232.1,81,210.8,101,165.4,87,15,6,39.46,17.92,7.44,4.05,68.87,5,3,69,0,2,0,1,0,0,0,0,0,0,-95,-76,0.967,0.033
FALSE,IL,117,415,372-1115,819,68,Male,Retire,21/03/2016,21/03/2018,no,no,0.018,0.005,0,201.9,86,212.3,96,176.9,98,7.8,10,34.32,18.05,7.96,2.11,62.44,1,1,19,0,0,1,0,0,0,0,0,0,0,-97,-87,0.996,0.004
FALSE,MA,87,408,337-2986,609,22,Male,student,17/10/2016,17/10/2018,no,no,0.006,0.006,0,186.9,79,182.6,105,143.1,90,4.2,14,31.77,15.52,6.44,1.13,54.86,1,1,23,0,0,0,1,0,0,0,0,0,0,-87,-75,0.935,0.065
FALSE,CT,129,510,404-3238,903,73,Female,Retire,28/12/2015,27/12/2017,no,yes,0,0.016,27,196.6,89,180.6,95,245,83,6.6,5,33.42,15.35,11.03,1.78,61.58,1,1,21,0,0,0,0,0,1,0,0,0,0,-92,-78,0.955,0.045
FALSE,WI,142,510,397-4968,994,20,Female,student,28/09/2015,27/09/2017,no,no,0,0.011,0,232.1,102,168.2,110,197.3,120,9.9,3,39.46,14.3,8.88,2.67,65.31,1,1,10,0,1,0,0,0,0,0,0,0,0,-88,-72,0.951,0.049
FALSE,OK,112,415,327-1058,784,40,Male,Sr Managers,25/04/2016,25/04/2018,no,no,0.006,0.004,0,166,79,74.6,100,247.9,74,6.3,7,28.22,6.34,11.16,1.7,47.42,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-79,0.956,0.044
FALSE,DE,75,510,419-9509,525,39,Male,student,9/1/2017,9/1/2019,no,yes,0.013,0.01,28,200.6,96,164.1,111,169.6,153,2.5,5,34.1,13.95,7.63,0.68,56.36,1,1,18,0,0,0,0,0,0,1,0,0,0,-84,-73,0.987,0.013
FALSE,AZ,97,408,349-7282,679,54,Female,Senior Professional,8/8/2016,8/8/2018,no,yes,0.003,0,25,141,101,212,85,175.2,138,4.9,2,23.97,18.02,7.88,1.32,51.19,3,0,0,0,0,0,0,0,0,0,0,0,0,-82,-69,0.932,0.068
FALSE,AK,121,408,382-5743,847,45,Male,Middle Management,22/02/2016,21/02/2018,no,yes,0.017,0.005,34,245,95,216.9,66,112.4,125,7.5,8,41.65,18.44,5.06,2.03,67.18,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,-54,0.933,0.067
FALSE,MI,142,415,358-2694,994,58,Female,Senior Professional,28/09/2015,27/09/2017,yes,no,0.019,0.002,0,140.8,140,228.6,119,152.9,88,10.9,7,23.94,19.43,6.88,2.94,53.19,1,1,12,0,0,0,0,0,0,0,0,0,1,-95,-81,0.954,0.046
TRUE,WA,121,510,378-1884,847,27,Male,Middle Management,22/02/2016,21/02/2018,no,no,0.015,0.038,0,255.1,93,266.9,97,197.7,118,8.8,3,43.37,22.69,8.9,2.38,77.34,3,2,43,0,0,0,0,1,1,0,0,0,0,-116,-89,0.858,0.142
FALSE,SD,87,415,330-1627,609,31,Female,Middle Management,17/10/2016,17/10/2018,no,yes,0.016,0.01,33,125,99,235.3,81,215.3,95,10.2,7,21.25,20,9.69,2.75,53.69,2,2,11,0,0,1,0,1,0,0,0,0,0,-84,-76,0.934,0.066
FALSE,SD,34,408,392-5716,238,71,Female,Retire,23/10/2017,23/10/2019,no,no,0,0.008,0,180.6,65,280.4,99,292.4,105,5,3,30.7,23.83,13.16,1.35,69.04,1,1,17,0,0,0,0,0,0,0,0,0,1,-96,-83,0.933,0.067
TRUE,AK,177,415,384-6132,1239,20,Male,student,26/01/2015,25/01/2017,yes,no,0.007,0.01,0,248.7,118,172.3,73,191.9,87,11.3,2,42.28,14.65,8.64,3.05,68.62,1,1,14,0,0,0,0,0,0,0,1,0,0,-102,-90,0.866,0.134
FALSE,MA,58,415,359-2740,406,74,Male,Retire,8/5/2017,8/5/2019,no,yes,0.019,0.001,30,178.1,111,236.7,109,264,118,8.4,2,30.28,20.12,11.88,2.27,64.55,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,-76,0.94,0.06
TRUE,AR,113,415,338-6714,791,31,Female,Middle Management,18/04/2016,18/04/2018,yes,no,0.048,0.03,0,122.2,112,131.7,94,169.5,106,10.3,9,20.77,11.19,7.63,2.78,42.37,5,1,29,0,0,0,0,0,1,0,0,0,0,-101,-90,0.849,0.151
FALSE,KS,101,415,347-9968,707,56,Female,Senior Professional,11/7/2016,11/7/2018,no,no,0.004,0.001,0,231.3,87,224.7,88,214.6,69,7.2,7,39.32,19.1,9.66,1.94,70.02,1,1,15,0,0,0,0,0,0,0,1,0,0,-89,-76,0.946,0.054
FALSE,OR,89,415,343-3399,623,52,Female,Senior Professional,3/10/2016,3/10/2018,no,no,0.005,0.006,0,111.2,101,122.1,94,180.8,85,12.6,2,18.9,10.38,8.14,3.4,40.82,3,2,32,2,0,0,0,0,0,0,0,0,0,-90,-78,0.958,0.042
TRUE,NC,77,408,334-6129,539,50,Female,Middle Management,26/12/2016,26/12/2018,yes,yes,0.022,0.029,44,103.2,117,236.3,86,203.5,101,11.9,2,17.54,20.09,9.16,3.21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,-102,-113,0.817,0.183
TRUE,OK,146,510,377-4975,1022,35,Female,Retire,31/08/2015,30/08/2017,no,no,0.002,0.031,0,138.4,104,158.9,122,47.4,73,3.9,9,23.53,13.51,2.13,1.05,40.22,4,3,88,1,0,0,0,1,1,0,0,0,0,-126,-93,0.964,0.036
FALSE,NJ,93,415,405-3533,651,33,Male,Retire,5/9/2016,5/9/2018,no,no,0.011,0.007,0,146.3,85,216.6,95,233,82,11.5,3,24.87,18.41,10.49,3.11,56.88,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,-82,0.987,0.013
FALSE,OH,160,415,337-9326,1120,68,Female,Retire,25/05/2015,24/05/2017,no,no,0.005,0.01,0,206.3,66,241.1,109,227.8,102,11.7,6,35.07,20.49,10.25,3.16,68.97,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,-88,0.958,0.042
FALSE,NM,55,415,338-6556,385,48,Male,Middle Management,29/05/2017,29/05/2019,no,no,0.016,0.014,0,132,103,279.6,114,180,74,13.5,4,22.44,23.77,8.1,3.65,57.96,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,-77,0.994,0.006
FALSE,OH,88,408,354-3040,616,67,Male,Retire,10/10/2016,10/10/2018,no,no,0.007,0.016,0,274.6,105,161.1,121,194.4,123,9.2,4,46.68,13.69,8.75,2.48,71.6,2,1,11,1,0,0,0,0,0,0,0,0,0,-76,-63,0.983,0.017
FALSE,MI,63,510,396-1278,441,25,Female,Middle Management,3/4/2017,3/4/2019,no,no,0.003,0.012,0,185.3,87,225.3,87,194.3,93,11.7,3,31.5,19.15,8.74,3.16,62.55,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,-82,1,0
FALSE,KS,127,415,354-6810,889,38,Female,Middle Management,11/1/2016,10/1/2018,no,yes,0.009,0.015,24,154.8,69,177.2,105,207.6,102,9,4,26.32,15.06,9.34,2.43,53.15,1,1,11,0,0,0,0,1,0,0,0,0,0,-97,-84,0.99,0.01
FALSE,IL,57,415,403-6237,399,58,Male,Senior Professional,15/05/2017,15/05/2019,no,yes,0.011,0.005,30,179.2,105,283.2,83,228.1,77,14.7,5,30.46,24.07,10.26,3.97,68.76,1,1,1,0,0,0,0,0,0,1,0,0,0,-97,-84,0.957,0.043
TRUE,RI,138,510,411-6823,966,38,Female,Senior Professional,26/10/2015,25/10/2017,yes,no,0.008,0.026,0,286.2,61,187.2,60,146.2,114,11,4,48.65,15.91,6.58,2.97,74.11,2,1,26,0,0,1,0,0,0,0,0,0,0,-105,-95,0.88,0.12
FALSE,AR,115,408,338-1400,805,62,Female,Retire,4/4/2016,4/4/2018,no,no,0.002,0.016,0,268,115,153.6,106,232.3,65,17,1,45.56,13.06,10.45,4.59,73.66,3,2,27,0,0,0,0,1,0,0,1,0,0,-82,-68,0.971,0.029
FALSE,NY,171,415,412-6245,1197,68,Female,Retire,9/3/2015,8/3/2017,no,no,0.019,0.013,0,137.5,110,198.1,109,292.7,131,13.3,5,23.38,16.84,13.17,3.59,56.98,2,1,14,0,0,0,0,0,0,0,0,0,1,-83,-70,0.977,0.023
FALSE,WY,148,408,377-3417,1036,23,Male,Sr Managers,17/08/2015,16/08/2017,no,no,0.001,0.001,0,243,115,191.8,91,117.8,93,13.4,5,41.31,16.3,5.3,3.62,66.53,2,2,35,0,0,0,0,0,0,0,1,1,0,-90,-77,0.966,0.034
FALSE,NC,127,510,343-2597,889,59,Female,Senior Professional,11/1/2016,10/1/2018,no,no,0.015,0.009,0,134.9,79,221.5,114,113.8,118,15,2,22.93,18.83,5.12,4.05,50.93,1,1,8,0,0,0,1,0,0,0,0,0,0,-81,-69,0.958,0.042
FALSE,OR,61,415,388-8282,427,70,Male,Retire,17/04/2017,17/04/2019,no,no,0.013,0.01,0,234.2,76,216.7,108,130.6,122,13.9,2,39.81,18.42,5.88,3.75,67.86,1,1,11,0,0,0,0,0,0,1,0,0,0,-75,-67,0.965,0.035
FALSE,VT,131,415,416-8394,917,49,Male,Middle Management,14/12/2015,13/12/2017,no,no,0,0.014,0,175.1,73,171.9,116,131.1,94,7.3,6,29.77,14.61,5.9,1.97,52.25,1,1,11,0,0,0,0,0,0,1,0,0,0,-76,-62,0.98,0.02
FALSE,SD,88,408,343-6643,616,19,Male,student,10/10/2016,10/10/2018,no,no,0.007,0.013,0,142.2,107,262.4,84,139.2,99,10.1,5,24.17,22.3,6.26,2.73,55.46,1,1,11,0,0,0,0,1,0,0,0,0,0,-66,-50,0.951,0.049
FALSE,DC,130,510,330-4364,910,27,Female,Middle Management,21/12/2015,20/12/2017,no,no,0.002,0.001,0,132.4,81,200.3,110,202.5,103,6,1,22.51,17.03,9.11,1.62,50.27,2,0,0,0,0,0,0,0,0,0,0,0,0,-80,-67,0.943,0.057
FALSE,RI,89,415,414-1537,623,30,Male,Retire,3/10/2016,3/10/2018,no,yes,0.016,0.011,24,97.8,98,207.2,67,214.5,126,5.9,2,16.63,17.61,9.65,1.59,45.48,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,-81,0.975,0.025
TRUE,ID,82,415,408-1913,574,41,Male,Sr Managers,21/11/2016,21/11/2018,no,no,0.064,0.023,0,266.9,83,229.7,74,251.7,99,11,6,45.37,19.52,11.33,2.97,79.19,3,1,10,0,0,1,0,0,0,0,0,0,0,-106,-91,0.841,0.159
FALSE,OK,138,510,406-5532,966,21,Male,student,26/10/2015,25/10/2017,no,yes,0.007,0.012,33,155.2,139,268.3,79,186.4,71,9.7,4,26.38,22.81,8.39,2.62,60.2,3,1,35,1,0,0,0,0,0,0,0,0,0,-86,-70,0.982,0.018
FALSE,MN,115,415,417-7722,805,19,Female,student,4/4/2016,4/4/2018,no,no,0.012,0.008,0,200.2,92,244.9,107,190.9,96,8.8,3,34.03,20.82,8.59,2.38,65.82,1,1,16,1,0,0,0,0,0,0,0,0,0,-91,-82,0.986,0.014
TRUE,WA,84,415,367-5226,588,30,Female,Middle Management,7/11/2016,7/11/2018,no,no,0.004,0.03,0,289.1,100,233.8,97,223.5,148,12.7,2,49.15,19.87,10.06,3.43,82.51,2,1,16,0,0,1,0,0,0,0,0,0,0,-105,-89,0.81,0.19
FALSE,WV,117,510,344-5766,819,45,Female,Middle Management,21/03/2016,21/03/2018,yes,no,0.014,0.006,0,198.4,121,249.5,104,162.8,115,10.5,5,33.73,21.21,7.33,2.84,65.11,1,1,19,0,0,0,1,0,0,0,0,0,0,-84,-72,1,0
FALSE,NH,60,415,405-1370,420,54,Female,Senior Professional,24/04/2017,24/04/2019,no,no,0.019,0.012,0,180.3,67,208,68,181.2,101,12.8,6,30.65,17.68,8.15,3.46,59.94,2,0,0,0,0,0,0,0,0,0,0,0,0,-83,-69,0.967,0.033
FALSE,WI,62,415,368-9073,434,64,Male,Retire,10/4/2017,10/4/2019,no,no,0.02,0.01,0,86.3,84,238.7,99,238.4,79,12.5,1,14.67,20.29,10.73,3.38,49.07,2,1,5,1,0,0,0,0,0,0,0,0,0,-75,-69,0.97,0.03
TRUE,MD,133,510,373-7974,931,59,Male,Senior Professional,30/11/2015,29/11/2017,no,no,0.055,0.018,0,295,141,223.6,101,229.4,109,12.9,4,50.15,19.01,10.32,3.48,82.96,2,2,40,0,1,0,0,0,0,0,1,0,0,-102,-96,0.99,0.01
FALSE,IN,131,408,371-4633,917,72,Male,Retire,14/12/2015,13/12/2017,no,no,0.02,0.009,0,240.9,108,167.4,91,322.2,109,14.7,8,40.95,14.23,14.5,3.97,73.65,3,1,26,0,0,0,0,1,0,0,0,0,0,-86,-73,0.945,0.055
FALSE,IN,65,408,336-4960,455,41,Female,Sr Managers,20/03/2017,20/03/2019,no,no,0.006,0.007,0,207.7,109,217.5,117,125.6,111,8,5,35.31,18.49,5.65,2.16,61.61,1,1,3,0,0,0,0,0,1,0,0,0,0,-86,-73,0.959,0.041
FALSE,NY,120,510,405-5083,840,75,Male,Retire,29/02/2016,28/02/2018,no,yes,0.009,0.009,27,128.5,115,163.7,91,242.9,121,0,0,21.85,13.91,10.93,0,46.69,1,1,13,0,0,1,0,0,0,0,0,0,0,-86,-73,0.984,0.016
FALSE,OR,142,510,392-1105,994,19,Male,student,28/09/2015,27/09/2017,no,yes,0.014,0.002,22,224.4,114,146,106,241.4,98,8.8,2,38.15,12.41,10.86,2.38,63.8,1,1,12,1,0,0,0,0,0,0,0,0,0,-86,-73,0.968,0.032
FALSE,OK,134,415,378-2397,938,42,Male,Sr Managers,23/11/2015,22/11/2017,no,no,0.003,0.006,0,164.9,115,126.5,96,238.5,125,10,9,28.03,10.75,10.73,2.7,52.21,2,0,0,0,0,0,0,0,0,0,0,0,0,-86,-73,0.953,0.047
FALSE,WI,87,415,331-4184,609,40,Female,Sr Managers,17/10/2016,17/10/2018,no,no,0.018,0,0,238,97,164.5,97,282.5,132,10.6,6,40.46,13.98,12.71,2.86,70.01,2,1,15,0,0,0,0,0,0,0,0,1,0,-86,-73,0.962,0.038
FALSE,NJ,139,415,376-2408,973,36,Male,Senior Professional,19/10/2015,18/10/2017,no,yes,0.017,0.005,43,231,85,222.3,82,148,105,8.3,5,39.27,18.9,6.66,2.24,67.07,2,2,20,0,0,1,0,0,0,0,1,0,0,-86,-73,0.964,0.036
TRUE,AR,76,408,345-3614,532,45,Female,Middle Management,2/1/2017,2/1/2019,no,no,0.058,0.014,0,107.3,140,238.2,133,271.8,116,10,3,18.24,20.25,12.23,2.7,53.42,4,2,69,0,0,0,0,1,0,0,0,0,1,-104,-117,0.916,0.084
FALSE,UT,100,408,370-9296,700,34,Female,Senior Professional,18/07/2016,18/07/2018,no,no,0.011,0.001,0,185,122,182.5,92,274.9,92,5.1,8,31.45,15.51,12.37,1.38,60.71,1,1,15,0,0,0,0,0,0,1,0,0,0,-86,-73,0.922,0.078
FALSE,DC,99,415,402-5076,693,39,Male,Middle Management,25/07/2016,25/07/2018,no,yes,0.012,0.007,31,244.1,71,203.4,58,234,115,7.7,4,41.5,17.29,10.53,2.08,71.4,3,0,0,0,0,0,0,0,0,0,0,0,0,-86,-73,0.979,0.021
FALSE,AK,99,510,401-7334,693,57,Female,Senior Professional,25/07/2016,25/07/2018,no,no,0.016,0.01,0,238.4,96,246.5,130,198.4,117,12.4,4,40.53,20.95,8.93,3.35,73.76,3,1,26,0,0,0,0,0,0,0,0,1,0,-82,-69,1,0
FALSE,AZ,48,415,409-3428,336,21,Female,student,17/07/2017,17/07/2019,no,yes,0.003,0.005,27,141.1,109,224.7,94,174.3,122,13.2,2,23.99,19.1,7.84,3.56,54.49,1,1,23,0,0,0,0,0,0,0,0,0,1,-74,-61,0.989,0.011
FALSE,KS,57,415,362-2067,399,63,Male,Retire,15/05/2017,15/05/2019,no,no,0,0.014,0,158.1,117,115.2,149,182.4,92,11.8,7,26.88,9.79,8.21,3.19,48.07,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,-87,0.957,0.043
FALSE,OH,106,415,352-2270,742,63,Female,Retire,6/6/2016,6/6/2018,no,yes,0.004,0.007,30,220.1,105,222.2,109,158.4,96,13.1,8,37.42,18.89,7.13,3.54,66.98,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,-80,0.948,0.052
TRUE,KS,170,415,404-5840,1190,35,Female,Middle Management,16/03/2015,15/03/2017,no,yes,0.047,0.029,42,199.5,119,135,90,184.6,49,10.9,3,33.92,11.48,8.31,2.94,56.65,4,2,30,0,0,0,0,0,0,0,1,0,1,-127,-110,0.896,0.104
FALSE,SC,78,415,360-3126,546,20,Male,student,19/12/2016,19/12/2018,no,no,0.02,0.004,0,109.5,105,286.1,90,247.6,113,4.9,9,18.62,24.32,11.14,1.32,55.4,1,1,19,0,0,0,0,0,1,0,0,0,0,-66,-49,0.967,0.033
FALSE,TN,39,408,364-8731,273,55,Female,Senior Professional,18/09/2017,18/09/2019,no,no,0.014,0.004,0,187.2,110,114.7,116,104.7,83,13.2,5,31.82,9.75,4.71,3.56,49.84,1,1,24,0,0,0,0,0,1,0,0,0,0,-86,-73,0.978,0.022
FALSE,CA,127,510,388-4331,889,56,Male,Senior Professional,11/1/2016,10/1/2018,no,no,0.006,0.012,0,107.9,128,187,77,218.5,95,0,0,18.34,15.9,9.83,0,44.07,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,-58,0.923,0.077
TRUE,MI,119,510,335-7324,833,48,Male,Middle Management,7/3/2016,7/3/2018,yes,yes,0.023,0.033,22,172.1,119,223.6,133,150,94,13.9,20,29.26,19.01,6.75,3.75,58.77,1,1,14,0,0,0,0,0,0,1,0,0,0,-124,-113,0.979,0.021
FALSE,IN,114,408,362-8886,798,48,Male,Middle Management,11/4/2016,11/4/2018,no,no,0.013,0,0,203.8,85,87.8,110,166.2,122,11.7,4,34.65,7.46,7.48,3.16,52.75,1,1,2,0,0,0,0,0,0,0,0,1,0,-97,-84,0.948,0.052
FALSE,RI,95,408,410-4882,665,46,Female,Middle Management,22/08/2016,22/08/2018,no,no,0.008,0.003,0,160,133,215.3,98,188.9,87,9.1,4,27.2,18.3,8.5,2.46,56.46,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,-59,0.963,0.037
FALSE,MO,116,408,371-1139,812,26,Male,Senior Professional,28/03/2016,28/03/2018,no,no,0.003,0,0,51.1,106,208.6,137,198,92,12.3,3,8.69,17.73,8.91,3.32,38.65,1,1,12,0,0,0,0,0,0,0,0,1,0,-99,-85,0.927,0.073
FALSE,TN,110,415,391-5516,770,66,Male,Retire,9/5/2016,9/5/2018,no,no,0.005,0.016,0,227.7,88,170,96,128.7,57,11.7,5,38.71,14.45,5.79,3.16,62.11,1,1,3,0,1,0,0,0,0,0,0,0,0,-88,-74,0.923,0.077
FALSE,CT,74,510,380-3186,518,63,Male,Retire,16/01/2017,16/01/2019,no,no,0.002,0,0,203.8,77,205.1,111,154.9,109,9,2,34.65,17.43,6.97,2.43,61.48,1,1,7,0,0,0,0,0,0,0,1,0,0,-92,-78,0.968,0.032
FALSE,ME,148,408,347-9995,1036,38,Male,Senior Professional,17/08/2015,16/08/2017,no,yes,0.008,0.009,33,241.7,84,165.8,84,160.6,80,11.3,3,41.09,14.09,7.23,3.05,65.46,1,1,14,0,1,0,0,0,0,0,0,0,0,-71,-56,0.976,0.024
FALSE,MD,83,510,340-9013,581,58,Male,Senior Professional,14/11/2016,14/11/2018,no,no,0.01,0.005,0,78.1,70,239.3,115,144.4,112,12.3,4,13.28,20.34,6.5,3.32,43.44,1,1,23,0,0,0,0,0,0,0,0,1,0,-74,-58,0.992,0.008
FALSE,NC,73,408,362-8378,511,24,Female,Retire,23/01/2017,23/01/2019,no,no,0.012,0.015,0,187.8,95,149.2,143,201.4,113,11,4,31.93,12.68,9.06,2.97,56.64,2,1,9,0,1,0,0,0,0,0,0,0,0,-84,-53,0.947,0.053
FALSE,SC,111,415,418-8969,777,55,Female,Senior Professional,2/5/2016,2/5/2018,no,yes,0.007,0.015,21,127.1,94,228.3,116,166.7,108,7.1,3,21.61,19.41,7.5,1.92,50.44,1,1,8,0,0,0,1,0,0,0,0,0,0,-76,-59,0.973,0.027
TRUE,CA,84,415,417-1488,588,36,Female,Retire,7/11/2016,7/11/2018,no,no,0.025,0.035,0,280,113,202.2,90,156.8,103,10.4,4,47.6,17.19,7.06,2.81,74.66,0,0,0,0,0,0,0,0,0,0,0,0,0,-126,-98,0.923,0.077
FALSE,LA,75,510,358-9898,525,63,Female,Retire,9/1/2017,9/1/2019,yes,no,0.014,0.002,0,153.2,78,210.8,99,153.5,100,7.8,3,26.04,17.92,6.91,2.11,52.98,1,1,12,0,0,0,0,0,0,0,0,0,1,-92,-78,0.973,0.027
